from_node,from_lgd,from_lad,from_district,to_node,to_lgd,to_lad,to_district,car_distance,car_duration
16,117.086164,36.660938,历下区,94,116.953086,36.588365,市中区,25431,2400
16,117.086164,36.660938,历下区,95,116.965377,36.660064,槐荫区,13188,2880
16,117.086164,36.660938,历下区,96,117.122067,36.628805,历下区,9440,1380
16,117.086164,36.660938,历下区,97,116.989182,36.649531,市中区,11417,2220
16,117.086164,36.660938,历下区,98,116.992771,36.686972,天桥区,14362,1860
16,117.086164,36.660938,历下区,99,116.957994,36.626792,市中区,24430,2700
16,117.086164,36.660938,历下区,100,117.031464,36.714684000000005,天桥区,11306,1620
16,117.086164,36.660938,历下区,101,116.983,36.617129,市中区,19710,1860
16,117.086164,36.660938,历下区,102,116.983,36.617129,市中区,19710,1860
16,117.086164,36.660938,历下区,103,116.988296,36.663299,槐荫区,11127,2460
16,117.086164,36.660938,历下区,104,116.987591,36.666086,槐荫区,11615,2580
16,117.086164,36.660938,历下区,105,116.987591,36.666086,槐荫区,11615,2580
16,117.086164,36.660938,历下区,106,116.990208,36.654436,槐荫区,9821,2160
16,117.086164,36.660938,历下区,107,116.988422,36.662896,槐荫区,11084,2460
19,117.18431,36.717987,历城区,0,116.994747,36.666401,市中区,25969,2220
19,117.18431,36.717987,历城区,1,117.069578,36.648728000000006,历下区,21392,1860
19,117.18431,36.717987,历城区,2,117.062864,36.663218,历下区,19936,1800
19,117.18431,36.717987,历城区,4,117.048409,36.697778,天桥区,17878,1740
19,117.18431,36.717987,历城区,5,117.051526,36.695595000000004,历城区,16198,1320
19,117.18431,36.717987,历城区,6,117.153804,36.721932,历城区,3752,540
19,117.18431,36.717987,历城区,7,117.121461,36.703538,历下区,9148,1200
19,117.18431,36.717987,历城区,8,117.070868,36.637459,历下区,21510,1860
19,117.18431,36.717987,历城区,9,117.126074,36.694953000000005,历下区,8836,1140
19,117.18431,36.717987,历城区,10,117.09384,36.6837,历下区,11983,1620
19,117.18431,36.717987,历城区,11,117.064583,36.641108,历下区,24376,2160
19,117.18431,36.717987,历城区,12,117.163628,36.642128,历城区,11742,1500
19,117.18431,36.717987,历城区,13,117.070868,36.637459,历下区,21510,1860
19,117.18431,36.717987,历城区,14,117.086406,36.689336,历城区,12286,1740
19,117.18431,36.717987,历城区,16,117.086164,36.660938,历下区,19423,2100
19,117.18431,36.717987,历城区,20,117.062807,36.66188,历下区,19794,1740
19,117.18431,36.717987,历城区,21,117.035727,36.693381,天桥区,18795,1920
19,117.18431,36.717987,历城区,25,117.030139,36.658433,历下区,24359,2520
19,117.18431,36.717987,历城区,26,117.074,36.654875,历下区,19404,1800
19,117.18431,36.717987,历城区,27,117.04975,36.696699,天桥区,17871,1740
19,117.18431,36.717987,历城区,28,117.064795,36.706972,历城区,14998,1320
19,117.18431,36.717987,历城区,29,117.000859,36.671890999999995,天桥区,22026,2100
19,117.18431,36.717987,历城区,30,116.95123,36.64282,槐荫区,33622,2760
19,117.18431,36.717987,历城区,31,117.00569,36.663952,市中区,23196,2280
19,117.18431,36.717987,历城区,32,117.005183,36.652332,市中区,24721,2220
19,117.18431,36.717987,历城区,33,116.951529,36.657783,槐荫区,31617,2340
19,117.18431,36.717987,历城区,34,116.828558,36.629391,槐荫区,40070,3300
19,117.18431,36.717987,历城区,35,117.119999,36.651216,槐荫区,14679,1800
19,117.18431,36.717987,历城区,36,116.970882,36.66494,槐荫区,24430,2520
19,117.18431,36.717987,历城区,37,116.916841,36.649798,槐荫区,31616,2460
19,117.18431,36.717987,历城区,38,116.949288,36.627185,市中区,34334,2640
19,117.18431,36.717987,历城区,39,116.949288,36.627185,市中区,34334,2640
19,117.18431,36.717987,历城区,40,116.951462,36.625254,市中区,35488,3180
19,117.18431,36.717987,历城区,41,116.958609,36.630772,市中区,35049,3000
19,117.18431,36.717987,历城区,42,116.947722,36.644822999999995,市中区,30784,2460
19,117.18431,36.717987,历城区,43,116.958212,36.627317,市中区,35399,3120
19,117.18431,36.717987,历城区,44,116.96144,36.642956,槐荫区,32657,2580
19,117.18431,36.717987,历城区,45,116.949288,36.627534000000004,市中区,34334,2640
19,117.18431,36.717987,历城区,46,116.976251,36.642716,槐荫区,33552,2700
19,117.18431,36.717987,历城区,47,116.950418,36.658393,槐荫区,31985,2460
19,117.18431,36.717987,历城区,48,116.950418,36.658393,槐荫区,31985,2460
19,117.18431,36.717987,历城区,49,116.953086,36.588365,市中区,40630,3120
19,117.18431,36.717987,历城区,50,116.953086,36.588365,市中区,40630,3120
19,117.18431,36.717987,历城区,51,116.961682,36.655095,槐荫区,32741,2580
19,117.18431,36.717987,历城区,52,116.95133,36.654090000000004,槐荫区,30347,2280
19,117.18431,36.717987,历城区,53,116.947722,36.644822999999995,市中区,30784,2460
19,117.18431,36.717987,历城区,54,117.116888,36.686780999999996,历下区,9382,1320
19,117.18431,36.717987,历城区,55,117.153804,36.721932,历城区,3752,540
19,117.18431,36.717987,历城区,56,117.153804,36.721932,历城区,3752,540
19,117.18431,36.717987,历城区,57,117.035713,36.658501,历下区,24360,2520
19,117.18431,36.717987,历城区,58,117.153804,36.721932,历城区,3752,540
19,117.18431,36.717987,历城区,59,116.962667,36.652621999999994,槐荫区,32367,2520
19,117.18431,36.717987,历城区,60,116.956186,36.628917,市中区,35264,3060
19,117.18431,36.717987,历城区,61,116.99333,36.623719,市中区,34444,3060
19,117.18431,36.717987,历城区,62,116.962833,36.650881,槐荫区,32578,2520
19,117.18431,36.717987,历城区,63,116.985319,36.682032,天桥区,23095,1800
19,117.18431,36.717987,历城区,64,117.21504,36.857576,槐荫区,20117,1560
19,117.18431,36.717987,历城区,65,116.953746,36.675956,槐荫区,25410,2160
19,117.18431,36.717987,历城区,66,117.013031,36.717701,天桥区,21118,1680
19,117.18431,36.717987,历城区,67,116.923642,36.626009,市中区,33106,2400
19,117.18431,36.717987,历城区,68,116.952237,36.661539000000005,槐荫区,32262,2520
19,117.18431,36.717987,历城区,69,116.913255,36.6281,槐荫区,34080,2520
19,117.18431,36.717987,历城区,70,116.899806,36.63001,槐荫区,34676,2760
19,117.18431,36.717987,历城区,71,116.952189,36.652421000000004,槐荫区,32945,2700
19,117.18431,36.717987,历城区,72,116.968064,36.644651,槐荫区,32460,2520
19,117.18431,36.717987,历城区,73,116.964496,36.656833,槐荫区,32882,2640
19,117.18431,36.717987,历城区,74,116.996615,36.632801,市中区,27327,2700
19,117.18431,36.717987,历城区,75,116.901663,36.659081,槐荫区,31216,2400
19,117.18431,36.717987,历城区,76,117.01175,36.610723,市中区,31308,2580
19,117.18431,36.717987,历城区,77,116.900053,36.658547999999996,槐荫区,31144,2400
19,117.18431,36.717987,历城区,78,117.048218,36.696825,天桥区,17871,1740
19,117.18431,36.717987,历城区,79,116.996165,36.673545000000004,天桥区,21919,2040
19,117.18431,36.717987,历城区,80,117.01192,36.708385,天桥区,21668,1860
19,117.18431,36.717987,历城区,81,116.90175,36.642039000000004,槐荫区,33546,2640
19,117.18431,36.717987,历城区,83,116.991673,36.630402000000004,市中区,26935,2520
19,117.18431,36.717987,历城区,84,116.997865,36.633656,市中区,26927,2700
19,117.18431,36.717987,历城区,86,116.972934,36.709604999999996,天桥区,25805,2280
19,117.18431,36.717987,历城区,89,116.997504,36.708535999999995,天桥区,24465,2220
19,117.18431,36.717987,历城区,90,117.17031,36.680851000000004,历城区,6582,900
19,117.18431,36.717987,历城区,91,117.17031,36.680851000000004,历城区,6582,900
19,117.18431,36.717987,历城区,92,116.965377,36.660064,槐荫区,33677,2880
19,117.18431,36.717987,历城区,93,116.957197,36.634128000000004,市中区,33005,2760
19,117.18431,36.717987,历城区,94,116.953086,36.588365,市中区,40630,3120
19,117.18431,36.717987,历城区,95,116.965377,36.660064,槐荫区,33677,2880
19,117.18431,36.717987,历城区,96,117.122067,36.628805,历下区,14807,1740
19,117.18431,36.717987,历城区,97,116.989182,36.649531,市中区,26138,2520
19,117.18431,36.717987,历城区,98,116.992771,36.686972,天桥区,21102,2040
19,117.18431,36.717987,历城区,99,116.957994,36.626792,市中区,35368,3120
19,117.18431,36.717987,历城区,100,117.031464,36.714684000000005,天桥区,18129,1800
19,117.18431,36.717987,历城区,101,116.983,36.617129,市中区,35302,2760
19,117.18431,36.717987,历城区,102,116.983,36.617129,市中区,35302,2760
19,117.18431,36.717987,历城区,103,116.988296,36.663299,槐荫区,25920,2220
19,117.18431,36.717987,历城区,104,116.987591,36.666086,槐荫区,26492,2280
19,117.18431,36.717987,历城区,105,116.987591,36.666086,槐荫区,26492,2280
19,117.18431,36.717987,历城区,106,116.990208,36.654436,槐荫区,26436,2340
19,117.18431,36.717987,历城区,107,116.988422,36.662896,槐荫区,25877,2220
20,117.062807,36.66188,历下区,0,116.994747,36.666401,市中区,7372,1800
20,117.062807,36.66188,历下区,1,117.069578,36.648728000000006,历下区,2715,540
20,117.062807,36.66188,历下区,2,117.062864,36.663218,历下区,142,60
20,117.062807,36.66188,历下区,4,117.048409,36.697778,天桥区,6247,1260
20,117.062807,36.66188,历下区,5,117.051526,36.695595000000004,历城区,8797,960
20,117.062807,36.66188,历下区,6,117.153804,36.721932,历城区,14436,1140
20,117.062807,36.66188,历下区,7,117.121461,36.703538,历下区,8886,1440
20,117.062807,36.66188,历下区,8,117.070868,36.637459,历下区,4527,720
20,117.062807,36.66188,历下区,9,117.126074,36.694953000000005,历下区,8098,1260
20,117.062807,36.66188,历下区,10,117.09384,36.6837,历下区,5196,960
20,117.062807,36.66188,历下区,11,117.064583,36.641108,历下区,4188,840
20,117.062807,36.66188,历下区,12,117.163628,36.642128,历城区,13392,1380
20,117.062807,36.66188,历下区,13,117.070868,36.637459,历下区,4527,720
20,117.062807,36.66188,历下区,14,117.086406,36.689336,历城区,4714,1020
20,117.062807,36.66188,历下区,16,117.086164,36.660938,历下区,3129,660
20,117.062807,36.66188,历下区,19,117.18431,36.717987,历城区,18768,1380
20,117.062807,36.66188,历下区,21,117.035727,36.693381,天桥区,7182,1440
20,117.062807,36.66188,历下区,25,117.030139,36.658433,历下区,3445,1020
20,117.062807,36.66188,历下区,26,117.074,36.654875,历下区,2035,480
20,117.062807,36.66188,历下区,27,117.04975,36.696699,天桥区,6240,1200
20,117.062807,36.66188,历下区,28,117.064795,36.706972,历城区,10063,1140
20,117.062807,36.66188,历下区,29,117.000859,36.671890999999995,天桥区,8009,1620
20,117.062807,36.66188,历下区,30,116.95123,36.64282,槐荫区,10283,2460
20,117.062807,36.66188,历下区,31,117.00569,36.663952,市中区,6769,1680
20,117.062807,36.66188,历下区,32,117.005183,36.652332,市中区,5951,1560
20,117.062807,36.66188,历下区,33,116.951529,36.657783,槐荫区,10863,2340
20,117.062807,36.66188,历下区,34,116.828558,36.629391,槐荫区,32669,2940
20,117.062807,36.66188,历下区,35,117.119999,36.651216,槐荫区,7052,900
20,117.062807,36.66188,历下区,36,116.970882,36.66494,槐荫区,9743,2280
20,117.062807,36.66188,历下区,37,116.916841,36.649798,槐荫区,24215,2100
20,117.062807,36.66188,历下区,38,116.949288,36.627185,市中区,26933,2280
20,117.062807,36.66188,历下区,39,116.949288,36.627185,市中区,26933,2280
20,117.062807,36.66188,历下区,40,116.951462,36.625254,市中区,12149,2880
20,117.062807,36.66188,历下区,41,116.958609,36.630772,市中区,11710,2700
20,117.062807,36.66188,历下区,42,116.947722,36.644822999999995,市中区,23383,2160
20,117.062807,36.66188,历下区,43,116.958212,36.627317,市中区,12060,2820
20,117.062807,36.66188,历下区,44,116.96144,36.642956,槐荫区,9318,2280
20,117.062807,36.66188,历下区,45,116.949288,36.627534000000004,市中区,26933,2280
20,117.062807,36.66188,历下区,46,116.976251,36.642716,槐荫区,9346,2220
20,117.062807,36.66188,历下区,47,116.950418,36.658393,槐荫区,11231,2400
20,117.062807,36.66188,历下区,48,116.950418,36.658393,槐荫区,11231,2400
20,117.062807,36.66188,历下区,49,116.953086,36.588365,市中区,24040,2220
20,117.062807,36.66188,历下区,50,116.953086,36.588365,市中区,24040,2220
20,117.062807,36.66188,历下区,51,116.961682,36.655095,槐荫区,9281,2160
20,117.062807,36.66188,历下区,52,116.95133,36.654090000000004,槐荫区,10852,2340
20,117.062807,36.66188,历下区,53,116.947722,36.644822999999995,市中区,23383,2160
20,117.062807,36.66188,历下区,54,117.116888,36.686780999999996,历下区,7212,1140
20,117.062807,36.66188,历下区,55,117.153804,36.721932,历城区,14436,1140
20,117.062807,36.66188,历下区,56,117.153804,36.721932,历城区,14436,1140
20,117.062807,36.66188,历下区,57,117.035713,36.658501,历下区,3446,1020
20,117.062807,36.66188,历下区,58,117.153804,36.721932,历城区,14436,1140
20,117.062807,36.66188,历下区,59,116.962667,36.652621999999994,槐荫区,9185,2100
20,117.062807,36.66188,历下区,60,116.956186,36.628917,市中区,11925,2760
20,117.062807,36.66188,历下区,61,116.99333,36.623719,市中区,10083,2160
20,117.062807,36.66188,历下区,62,116.962833,36.650881,槐荫区,9396,2160
20,117.062807,36.66188,历下区,63,116.985319,36.682032,天桥区,15694,1500
20,117.062807,36.66188,历下区,64,117.21504,36.857576,槐荫区,35374,2400
20,117.062807,36.66188,历下区,65,116.953746,36.675956,槐荫区,18009,1860
20,117.062807,36.66188,历下区,66,117.013031,36.717701,天桥区,13634,1320
20,117.062807,36.66188,历下区,67,116.923642,36.626009,市中区,25075,1860
20,117.062807,36.66188,历下区,68,116.952237,36.661539000000005,槐荫区,11508,2460
20,117.062807,36.66188,历下区,69,116.913255,36.6281,槐荫区,26049,1920
20,117.062807,36.66188,历下区,70,116.899806,36.63001,槐荫区,27275,2460
20,117.062807,36.66188,历下区,71,116.952189,36.652421000000004,槐荫区,10288,2340
20,117.062807,36.66188,历下区,72,116.968064,36.644651,槐荫区,9494,2220
20,117.062807,36.66188,历下区,73,116.964496,36.656833,槐荫区,9422,2220
20,117.062807,36.66188,历下区,74,116.996615,36.632801,市中区,9629,2220
20,117.062807,36.66188,历下区,75,116.901663,36.659081,槐荫区,23815,2100
20,117.062807,36.66188,历下区,76,117.01175,36.610723,市中区,10244,1380
20,117.062807,36.66188,历下区,77,116.900053,36.658547999999996,槐荫区,23743,2040
20,117.062807,36.66188,历下区,78,117.048218,36.696825,天桥区,6240,1200
20,117.062807,36.66188,历下区,79,116.996165,36.673545000000004,天桥区,8244,1980
20,117.062807,36.66188,历下区,80,117.01192,36.708385,天桥区,14031,1440
20,117.062807,36.66188,历下区,81,116.90175,36.642039000000004,槐荫区,26145,2340
20,117.062807,36.66188,历下区,83,116.991673,36.630402000000004,市中区,9237,2040
20,117.062807,36.66188,历下区,84,116.997865,36.633656,市中区,9235,1860
20,117.062807,36.66188,历下区,86,116.972934,36.709604999999996,天桥区,18404,1980
20,117.062807,36.66188,历下区,89,116.997504,36.708535999999995,天桥区,16981,1860
20,117.062807,36.66188,历下区,90,117.17031,36.680851000000004,历城区,14634,1620
20,117.062807,36.66188,历下区,91,117.17031,36.680851000000004,历城区,14634,1620
20,117.062807,36.66188,历下区,92,116.965377,36.660064,槐荫区,10217,2400
20,117.062807,36.66188,历下区,93,116.957197,36.634128000000004,市中区,11328,2640
20,117.062807,36.66188,历下区,94,116.953086,36.588365,市中区,24040,2220
20,117.062807,36.66188,历下区,95,116.965377,36.660064,槐荫区,10217,2400
20,117.062807,36.66188,历下区,96,117.122067,36.628805,历下区,10839,1200
20,117.062807,36.66188,历下区,97,116.989182,36.649531,市中区,8446,1740
20,117.062807,36.66188,历下区,98,116.992771,36.686972,天桥区,13701,1680
20,117.062807,36.66188,历下区,99,116.957994,36.626792,市中区,12029,2820
20,117.062807,36.66188,历下区,100,117.031464,36.714684000000005,天桥区,10645,1440
20,117.062807,36.66188,历下区,101,116.983,36.617129,市中区,18319,1620
20,117.062807,36.66188,历下区,102,116.983,36.617129,市中区,18319,1620
20,117.062807,36.66188,历下区,103,116.988296,36.663299,槐荫区,8156,1980
20,117.062807,36.66188,历下区,104,116.987591,36.666086,槐荫区,8644,2040
20,117.062807,36.66188,历下区,105,116.987591,36.666086,槐荫区,8644,2040
20,117.062807,36.66188,历下区,106,116.990208,36.654436,槐荫区,6850,1680
20,117.062807,36.66188,历下区,107,116.988422,36.662896,槐荫区,8113,1980
21,117.035727,36.693381,天桥区,0,116.994747,36.666401,市中区,5925,1500
21,117.035727,36.693381,天桥区,1,117.069578,36.648728000000006,历下区,12555,1740
21,117.035727,36.693381,天桥区,2,117.062864,36.663218,历下区,11099,1680
21,117.035727,36.693381,天桥区,4,117.048409,36.697778,天桥区,3097,540
21,117.035727,36.693381,天桥区,5,117.051526,36.695595000000004,历城区,3800,660
21,117.035727,36.693381,天桥区,6,117.153804,36.721932,历城区,13723,1440
21,117.035727,36.693381,天桥区,7,117.121461,36.703538,历下区,12621,1620
21,117.035727,36.693381,天桥区,8,117.070868,36.637459,历下区,12673,1740
21,117.035727,36.693381,天桥区,9,117.126074,36.694953000000005,历下区,13467,1800
21,117.035727,36.693381,天桥区,10,117.09384,36.6837,历下区,9754,1860
21,117.035727,36.693381,天桥区,11,117.064583,36.641108,历下区,15539,2100
21,117.035727,36.693381,天桥区,12,117.163628,36.642128,历城区,21299,2400
21,117.035727,36.693381,天桥区,13,117.070868,36.637459,历下区,12673,1740
21,117.035727,36.693381,天桥区,14,117.086406,36.689336,历城区,6965,1680
21,117.035727,36.693381,天桥区,16,117.086164,36.660938,历下区,10586,1920
21,117.035727,36.693381,天桥区,19,117.18431,36.717987,历城区,18055,1680
21,117.035727,36.693381,天桥区,20,117.062807,36.66188,历下区,10957,1620
21,117.035727,36.693381,天桥区,25,117.030139,36.658433,历下区,5734,1620
21,117.035727,36.693381,天桥区,26,117.074,36.654875,历下区,10567,1680
21,117.035727,36.693381,天桥区,27,117.04975,36.696699,天桥区,3090,540
21,117.035727,36.693381,天桥区,28,117.064795,36.706972,历城区,4175,660
21,117.035727,36.693381,天桥区,29,117.000859,36.671890999999995,天桥区,4573,1020
21,117.035727,36.693381,天桥区,30,116.95123,36.64282,槐荫区,10541,2220
21,117.035727,36.693381,天桥区,31,117.00569,36.663952,市中区,5553,1140
21,117.035727,36.693381,天桥区,32,117.005183,36.652332,市中区,6599,1440
21,117.035727,36.693381,天桥区,33,116.951529,36.657783,槐荫区,16736,1680
21,117.035727,36.693381,天桥区,34,116.828558,36.629391,槐荫区,33222,2460
21,117.035727,36.693381,天桥区,35,117.119999,36.651216,槐荫区,14959,1860
21,117.035727,36.693381,天桥区,36,116.970882,36.66494,槐荫区,7512,1740
21,117.035727,36.693381,天桥区,37,116.916841,36.649798,槐荫区,16735,1740
21,117.035727,36.693381,天桥区,38,116.949288,36.627185,市中区,19453,1980
21,117.035727,36.693381,天桥区,39,116.949288,36.627185,市中区,19453,1980
21,117.035727,36.693381,天桥区,40,116.951462,36.625254,市中区,12407,2640
21,117.035727,36.693381,天桥区,41,116.958609,36.630772,市中区,11968,2520
21,117.035727,36.693381,天桥区,42,116.947722,36.644822999999995,市中区,15903,1800
21,117.035727,36.693381,天桥区,43,116.958212,36.627317,市中区,12318,2640
21,117.035727,36.693381,天桥区,44,116.96144,36.642956,槐荫区,9576,2040
21,117.035727,36.693381,天桥区,45,116.949288,36.627534000000004,市中区,19453,1980
21,117.035727,36.693381,天桥区,46,116.976251,36.642716,槐荫区,9887,2100
21,117.035727,36.693381,天桥区,47,116.950418,36.658393,槐荫区,17104,1800
21,117.035727,36.693381,天桥区,48,116.950418,36.658393,槐荫区,17104,1800
21,117.035727,36.693381,天桥区,49,116.953086,36.588365,市中区,25749,2400
21,117.035727,36.693381,天桥区,50,116.953086,36.588365,市中区,25749,2460
21,117.035727,36.693381,天桥区,51,116.961682,36.655095,槐荫区,8630,1920
21,117.035727,36.693381,天桥区,52,116.95133,36.654090000000004,槐荫区,15466,1620
21,117.035727,36.693381,天桥区,53,116.947722,36.644822999999995,市中区,15903,1800
21,117.035727,36.693381,天桥区,54,117.116888,36.686780999999996,历下区,14025,1860
21,117.035727,36.693381,天桥区,55,117.153804,36.721932,历城区,13723,1440
21,117.035727,36.693381,天桥区,56,117.153804,36.721932,历城区,13723,1440
21,117.035727,36.693381,天桥区,57,117.035713,36.658501,历下区,5735,1620
21,117.035727,36.693381,天桥区,58,117.153804,36.721932,历城区,13723,1440
21,117.035727,36.693381,天桥区,59,116.962667,36.652621999999994,槐荫区,8534,1860
21,117.035727,36.693381,天桥区,60,116.956186,36.628917,市中区,12183,2580
21,117.035727,36.693381,天桥区,61,116.99333,36.623719,市中区,11209,1860
21,117.035727,36.693381,天桥区,62,116.962833,36.650881,槐荫区,8745,1920
21,117.035727,36.693381,天桥区,63,116.985319,36.682032,天桥区,8214,1140
21,117.035727,36.693381,天桥区,64,117.21504,36.857576,槐荫区,34880,2700
21,117.035727,36.693381,天桥区,65,116.953746,36.675956,槐荫区,10529,1500
21,117.035727,36.693381,天桥区,66,117.013031,36.717701,天桥区,6704,1020
21,117.035727,36.693381,天桥区,67,116.923642,36.626009,市中区,18225,1740
21,117.035727,36.693381,天桥区,68,116.952237,36.661539000000005,槐荫区,17381,1800
21,117.035727,36.693381,天桥区,69,116.913255,36.6281,槐荫区,19199,1800
21,117.035727,36.693381,天桥区,70,116.899806,36.63001,槐荫区,19795,2100
21,117.035727,36.693381,天桥区,71,116.952189,36.652421000000004,槐荫区,9637,2100
21,117.035727,36.693381,天桥区,72,116.968064,36.644651,槐荫区,9379,2040
21,117.035727,36.693381,天桥区,73,116.964496,36.656833,槐荫区,8495,1980
21,117.035727,36.693381,天桥区,74,116.996615,36.632801,市中区,10755,1920
21,117.035727,36.693381,天桥区,75,116.901663,36.659081,槐荫区,16335,1740
21,117.035727,36.693381,天桥区,76,117.01175,36.610723,市中区,11226,1860
21,117.035727,36.693381,天桥区,77,116.900053,36.658547999999996,槐荫区,16263,1740
21,117.035727,36.693381,天桥区,78,117.048218,36.696825,天桥区,3090,540
21,117.035727,36.693381,天桥区,79,116.996165,36.673545000000004,天桥区,5381,1320
21,117.035727,36.693381,天桥区,80,117.01192,36.708385,天桥区,3659,720
21,117.035727,36.693381,天桥区,81,116.90175,36.642039000000004,槐荫区,18665,1980
21,117.035727,36.693381,天桥区,83,116.991673,36.630402000000004,市中区,10363,1740
21,117.035727,36.693381,天桥区,84,116.997865,36.633656,市中区,10355,1860
21,117.035727,36.693381,天桥区,86,116.972934,36.709604999999996,天桥区,11465,1500
21,117.035727,36.693381,天桥区,89,116.997504,36.708535999999995,天桥区,5335,1320
21,117.035727,36.693381,天桥区,90,117.17031,36.680851000000004,历城区,22649,2160
21,117.035727,36.693381,天桥区,91,117.17031,36.680851000000004,历城区,22649,2160
21,117.035727,36.693381,天桥区,92,116.965377,36.660064,槐荫区,8591,2040
21,117.035727,36.693381,天桥区,93,116.957197,36.634128000000004,市中区,11586,2460
21,117.035727,36.693381,天桥区,94,116.953086,36.588365,市中区,25749,2460
21,117.035727,36.693381,天桥区,95,116.965377,36.660064,槐荫区,8591,2040
21,117.035727,36.693381,天桥区,96,117.122067,36.628805,历下区,18746,2220
21,117.035727,36.693381,天桥区,97,116.989182,36.649531,市中区,9566,1680
21,117.035727,36.693381,天桥区,98,116.992771,36.686972,天桥区,4564,1320
21,117.035727,36.693381,天桥区,99,116.957994,36.626792,市中区,12287,2580
21,117.035727,36.693381,天桥区,100,117.031464,36.714684000000005,天桥区,4817,780
21,117.035727,36.693381,天桥区,101,116.983,36.617129,市中区,17495,2340
21,117.035727,36.693381,天桥区,102,116.983,36.617129,市中区,17495,2340
21,117.035727,36.693381,天桥区,103,116.988296,36.663299,槐荫区,6887,1620
21,117.035727,36.693381,天桥区,104,116.987591,36.666086,槐荫区,6413,1560
21,117.035727,36.693381,天桥区,105,116.987591,36.666086,槐荫区,6413,1560
21,117.035727,36.693381,天桥区,106,116.990208,36.654436,槐荫区,7375,1680
21,117.035727,36.693381,天桥区,107,116.988422,36.662896,槐荫区,6930,1620
25,117.030139,36.658433,历下区,0,116.994747,36.666401,市中区,5902,1200
25,117.030139,36.658433,历下区,1,117.069578,36.648728000000006,历下区,4074,780
25,117.030139,36.658433,历下区,2,117.062864,36.663218,历下区,3235,660
25,117.030139,36.658433,历下区,4,117.048409,36.697778,天桥区,6380,1320
25,117.030139,36.658433,历下区,5,117.051526,36.695595000000004,历城区,5611,1140
25,117.030139,36.658433,历下区,6,117.153804,36.721932,历城区,17360,1740
25,117.030139,36.658433,历下区,7,117.121461,36.703538,历下区,11810,2100
25,117.030139,36.658433,历下区,8,117.070868,36.637459,历下区,6667,1140
25,117.030139,36.658433,历下区,9,117.126074,36.694953000000005,历下区,11022,1860
25,117.030139,36.658433,历下区,10,117.09384,36.6837,历下区,8120,1560
25,117.030139,36.658433,历下区,11,117.064583,36.641108,历下区,5514,1020
25,117.030139,36.658433,历下区,12,117.163628,36.642128,历城区,15532,1800
25,117.030139,36.658433,历下区,13,117.070868,36.637459,历下区,6667,1140
25,117.030139,36.658433,历下区,14,117.086406,36.689336,历城区,7638,1560
25,117.030139,36.658433,历下区,16,117.086164,36.660938,历下区,6053,1260
25,117.030139,36.658433,历下区,19,117.18431,36.717987,历城区,21692,1980
25,117.030139,36.658433,历下区,20,117.062807,36.66188,历下区,3088,660
25,117.030139,36.658433,历下区,21,117.035727,36.693381,天桥区,7805,1200
25,117.030139,36.658433,历下区,26,117.074,36.654875,历下区,4959,1080
25,117.030139,36.658433,历下区,27,117.04975,36.696699,天桥区,6373,1320
25,117.030139,36.658433,历下区,28,117.064795,36.706972,历城区,7458,1380
25,117.030139,36.658433,历下区,29,117.000859,36.671890999999995,天桥区,6054,1200
25,117.030139,36.658433,历下区,30,116.95123,36.64282,槐荫区,8813,1860
25,117.030139,36.658433,历下区,31,117.00569,36.663952,市中区,5299,1080
25,117.030139,36.658433,历下区,32,117.005183,36.652332,市中区,3564,660
25,117.030139,36.658433,历下区,33,116.951529,36.657783,槐荫区,9393,1740
25,117.030139,36.658433,历下区,34,116.828558,36.629391,槐荫区,20720,2880
25,117.030139,36.658433,历下区,35,117.119999,36.651216,槐荫区,9192,1260
25,117.030139,36.658433,历下区,36,116.970882,36.66494,槐荫区,8273,1680
25,117.030139,36.658433,历下区,37,116.916841,36.649798,槐荫区,12266,2040
25,117.030139,36.658433,历下区,38,116.949288,36.627185,市中区,11501,2280
25,117.030139,36.658433,历下区,39,116.949288,36.627185,市中区,11501,2280
25,117.030139,36.658433,历下区,40,116.951462,36.625254,市中区,10679,2280
25,117.030139,36.658433,历下区,41,116.958609,36.630772,市中区,10476,1920
25,117.030139,36.658433,历下区,42,116.947722,36.644822999999995,市中区,10491,1860
25,117.030139,36.658433,历下区,43,116.958212,36.627317,市中区,10590,2220
25,117.030139,36.658433,历下区,44,116.96144,36.642956,槐荫区,7848,1680
25,117.030139,36.658433,历下区,45,116.949288,36.627534000000004,市中区,11501,2280
25,117.030139,36.658433,历下区,46,116.976251,36.642716,槐荫区,7876,1620
25,117.030139,36.658433,历下区,47,116.950418,36.658393,槐荫区,9761,1860
25,117.030139,36.658433,历下区,48,116.950418,36.658393,槐荫区,9761,1860
25,117.030139,36.658433,历下区,49,116.953086,36.588365,市中区,19334,2340
25,117.030139,36.658433,历下区,50,116.953086,36.588365,市中区,19334,2340
25,117.030139,36.658433,历下区,51,116.961682,36.655095,槐荫区,7811,1560
25,117.030139,36.658433,历下区,52,116.95133,36.654090000000004,槐荫区,9456,1620
25,117.030139,36.658433,历下区,53,116.947722,36.644822999999995,市中区,10491,1860
25,117.030139,36.658433,历下区,54,117.116888,36.686780999999996,历下区,10136,1740
25,117.030139,36.658433,历下区,55,117.153804,36.721932,历城区,17360,1740
25,117.030139,36.658433,历下区,56,117.153804,36.721932,历城区,17360,1740
25,117.030139,36.658433,历下区,57,117.035713,36.658501,历下区,302,60
